sno,username,vehicle_no,rf_id,empty_weight
2475,tambaram_micro,"TN 09 DE 1120",E280691500004020ED9714BB,1410
2476,tambaram_micro,"TN 11 BK 0785",E280691500005020ED9530BB,1200
2477,tambaram_micro,"TN 03 J 4498",E2806894000A6006EF022C90,1200
2478,tambaram_micro,"TN 12 BB 1833",E280691500005020ED9660BB,3320
2479,tambaram_micro,"TN 12 BB 1840",E280691500004020ED9488BD,3670
2480,tambaram_micro,"TN 21 AU 9537",E2806894000A6006EF053E4F,1345
2481,tambaram_micro,"TN 12 BB 1810",E2806894000A7006EF085880,3650
2482,tambaram_micro,"TN 10 V 2046",E2806894000A6006EF0740CC,1175
2483,tambaram_micro,"TN 09 DE 1159",E280691500004020ED96D4BA,1355
2484,tambaram_micro,"TN 07 BL 2918",E280691500005020ED912CBE,1230
2485,tiruppur,"TN 33 M 1656",E280691500004020ED96ECBD,8820
2486,tambaram,"TN 11 BK 6673",E2806894000A401569154AB9,1990
2487,tambaram,"TN 55 T 3298",E2806894000A7006EF064A3A,3680
2488,kumbakonam_micro,"TN 68 Z 3882",E200470621B06426B6480113,1100
2490,kumbakonam_micro,"TN 06 AF 1878 (PVT)",E200470519706426A5C40110,1050
2493,kumbakonam_micro,TN20BT1375(GWCV),E2806894000A7006EF018C7C,2300
2494,kumbakonam_micro,"TN 68 F 1726",E2806894000A6006EF02488A,4300
2496,kumbakonam_micro,"TN 18 2895 (GWCV)",E2806894000A7006EF07B4F3,3400
2500,ourland,"TN 69 BT 2736 (O)",E2806894000A7006EF08C906,3100
2501,tambaram,"TN 11 BD 7333",E280691500004020ED92ECBC,710
2502,tambaram,"TN 12 BB 1854",E2806894000A6006EF07F91C,3560
2503,tambaram,"TN 16 U 9218",E2806894000A6006EF08DD8C,1540
2504,ourland,"TN 37 DM 8004",E2806894000A6006EF0801D1,20150
2505,tambaram,"TN 11 AJ 8283",E280691500004020ED9894BA,1100
2506,tambaram,"TN 11 AZ 8964",E280691500005020ED9240BD,1285
2507,tambaram,"TN 11 BD 7662",E280691500004020ED9378BC,710
2508,tambaram,"TN 09 DC 3819",E280691500005020ED97F0BC,1315
2509,tambaram_micro,"TN 11 AJ 8283",E280691500004020ED9894BA,1100
2510,tambaram_micro,"TN 16 U 9218",E2806894000A6006EF08DD8C,1540
2511,tambaram_micro,"TN 12 BB 1854",E2806894000A6006EF07F91C,3560
2512,tambaram,"TN 11 AJ 8220",E2806894000A6006EF01CA25,1240
2513,tambaram_micro,"TN 11 AZ 8964",E280691500005020ED9240BD,1285
2514,"mmc dumper","TN 64 AA 6476 (O)",E28069952000400662D7B26F,3300
2515,tambaram,"TN 11 AH 5780",E280691500005020ED982CBB,1200
2519,tambaram_micro,"TN 11 AJ 8220",E2806894000A6006EF01CA25,1240
2525,tambaram,"TN 11 BA 1845",E280691500005020ED9330BB,1370
2526,tambaram,"TN 11 BA 1845",E280691500004020ED95B8BC,1370
2527,tambaram,"TN 11 AY 9369",E2806894000A7006EF028608,1335
2528,tambaram,"TN 20 AU 1599",E280691500004020ED9720BC,1250
2529,tambaram_micro,"TN 12 BB 1867",E2806894000A6006EF089902,3360
2530,thanjavur,"TN 49 C 4840",E28069952000400662D3EA6F,3440
2531,tambaram,TN03F6851,E280691500005020ED97DCBB,1150
2536,tambaram,"TN 10 M 9074",E280691500005020ED9808BB,1290
2537,tambaram_micro,"TN 10 M 9074",E280691500005020ED9808BB,1290
2538,tambaram_micro,"TN 20 AU 1599",E280691500004020ED9720BC,1250
2539,thanjavur,"TN 49 BE 3659",E28069952000500662D7E672,10100
2540,tambaram_micro,"TN 11 AZ 8986",E280691500004020ED926CBB,1305
2541,tambaram,"TN 11 AZ 8986",E280691500004020ED926CBB,1305
2542,ourland,"TN 79 K 4499",E2806894000A7006EF018DB4,14500
2543,tambaram,"TN 11 BK 6630",E280691500005020ED96A0BB,1970
2544,tambaram,"TN 11 BD 7759",E2806894000A7006EF00B9E8,740
2546,hosur_micro,24/LD,E280691500004020ED93DCBE,200
2547,hosur_micro,19/LD,E280691500005020ED9584BB,200
2548,hosur_micro,55/LD,E280691500005020ED9880BB,200
2549,hosur_micro,34/LD,E280691500005020ED93A4BC,200
2550,hosur_micro,54/LD,E280691500004020ED9354BE,200
2551,hosur_micro,29/LD,E280691500004020ED916CBB,200
2552,hosur_micro,20/LD,E2806894000A7006EF0931F5,200
2553,hosur_micro,25/LD,E280691500004020ED9124BE,200
2554,hosur_micro,"TN 70 AQ 8535",E280691500005020ED9434BE,500
2555,hosur_micro,23/LD,E280691500004020ED91ACBD,200
2557,hosur_micro,22/LD,E280691500004020ED93FCBC,200
2559,hosur_micro,27/LD,E280691500004020ED98A0BD,200
2560,thanjavur,"TN 50 AS 1920",E2806894000A7006EF092E1F,2825
2561,thanjavur,"TN 83 B 1212",E28069952000500662D70A70,2100
2562,thanjavur,"TN 49 CE 2826",E2806894000A50156913259C,1340
2563,thanjavur,"TN 49 CE 2826",E2806894000A7006EF092A18,1340
2564,hosur_micro,5/125,E280691500005020ED90E0BC,200
2565,hosur_micro,"BOV 82/125",E280691500004020ED937CBB,200
2566,hosur_micro,"BOV 21/125",E280691500005020ED96D4BD,200
2567,hosur_micro,38/LD,E280691500005020ED95ACBD,200
2568,hosur_micro,"TN 70 AQ 8039",E280691500005020ED954CBC,200
2569,tambaram,"TN 01 BE 6990",E280691500005020ED90CCBE,1900
2570,hosur_micro,"TN 70 AQ 8002",E280691500004020ED9658BD,500
2571,hosur_micro,"TN 70 AQ 8074",E280691500004020ED92A0BD,500
2572,hosur_micro,"TN 70 AQ 8049",E280691500004020ED91D4BB,500
2573,hosur_micro,"TN 70 AQ 8089",E280691500005020ED93F0BD,500
2574,hosur_micro,47/LD,E280691500004020ED9670BD,200
2575,hosur_micro,"kA 51 B 9473",E280691500005020ED97FCBA,500
2577,hosur_micro,"BOV 61/125",E280691500005020ED9268BB,200
2578,hosur_micro,"TN 70 AQ 8065",E280691500004020ED98D8BD,500
2579,hosur_micro,"TN 70 AQ 8445",E280691500004020ED95DCBB,500
2580,tambaram,"TN 20 BX 8430",E2806894000A5015691139AF,1085
2581,hosur_micro,"BOV 91/125",E28069952000500662D59A6F,200
2582,hosur_micro,"Bov 14/61",E280691500005020ED91DCBE,200
2583,hosur_micro,"BOV 18-61",E280691500004020ED9344BC,200
2584,hosur_micro,"BOV 48/125 New",E280691500005020ED926CBC,200
2585,hosur_micro,"BOV 75/125",E28069952000500662D58E72,200
2586,hosur_micro,"KA 04 AA 5046",E280691500005020ED91D4BC,500
2587,hosur_micro,"BOV 02/125",E280691500004020ED97A0BD,200
2588,hosur_micro,"TN 70 v 3841",E280691500004020ED92A0BE,500
2589,hosur_micro,"TN 29 AU 0061",E280691500005020ED9324BB,500
2590,hosur_micro,1/61,E280691500005020ED95D0BC,200
2591,hosur_micro,"TN 18 R 8019",E2806894000A6006EF082898,500
2592,hosur_micro,"TN 70 AQ 8014",E280691500005020ED92B0BB,500
2594,hosur_micro,76/125,E280691500005020ED9930BB,200
2595,hosur_micro,"TN 70 V 3781",E280691500004020ED96E8BA,500
2596,hosur_micro,"BOV 12/61",E280691500005020ED95DCBC,200
2597,hosur_micro,"Bov 42/125",E280691500004020ED90C8BB,500
2598,hosur_micro,59/LD,E280691500004020ED90F4BB,200
2599,hosur_micro,"KA 41 A 5658",E280691500005020ED95C8BC,500
2600,hosur_micro,"BOV 46/61",E280691500005020ED9314BD,200
2601,hosur_micro,"Bov 4/125",E280691500004020ED932CBE,200
2602,hosur_micro,"BOV 48/61",E280691500004020ED9818BD,200
2603,hosur_micro,"BoV 47/61",E280691500005020ED9110BB,200
2604,hosur_micro,"32/LD O",E280691500005020ED9220BD,200
2605,hosur_micro,"KA 51AJ 2582",E280691500004020ED9530BC,500
2606,hosur_micro,"KA 51 A 1121",E28069952000500662D6A66F,500
2607,hosur_micro,"TN 70 v 3785",E28069952000500662D62E72,1000
2608,hosur_micro,"31/LD O",E280691500004020ED9420BC,222
2609,hosur_micro,"BOV 87/125",E28069952000500662D3EA6E,222
2610,hosur_micro,"KA 51 A 4686",E280691500004020ED91A8BC,500
2611,hosur_micro,"Bov 45/61 ",E280691500004020ED94A8BC,200
2612,hosur_micro,"Bov 17/125",E280691500004020ED95ECBB,201
2613,hosur_micro,"TN 70 AQ 8030",E280691500004020ED9534BD,511
2614,hosur_micro,"Bov 20/125",E280691500005020ED9578BB,511
2615,hosur_micro,"BOV 07/125",E280691500004020ED97E4BB,211
2616,hosur_micro,"TN 70 AQ 8514",E280691500004020ED964CBD,211
2617,hosur_micro,35/LD,E280691500004020ED9718BB,211
2618,hosur_micro,"BOV 57/61",E280691500004020ED939CBC,211
2619,hosur_micro,"56/LD O",E280691500004020ED9924BC,211
2620,hosur_micro,"BOV 12/125",E280691500004020ED9788BD,211
2621,hosur_micro,"Bov 15/61",E280691500004020ED9304BB,211
2622,hosur_micro,"BOV 06/61",E280691500004020ED9784BD,211
2623,hosur_micro,"TN 70 AQ 8493",E280691500004020ED91ECBC,211
2624,hosur_micro,"TN 70 AQ 8494",E280691500005020ED9298BD,511
2625,hosur_micro,"TN 70 AQ 8087",E280691500005020ED9468BB,511
2626,hosur_micro,"TN 70 AQ 8425",E2806894000A7006EF0699C4,511
2627,hosur_micro,"TN 70 AQ 8433",E2806894000A7006EF0138AB,511
2629,hosur_micro,05/LD,E280691500004020ED9358BB,200
2630,hosur_micro,"BOV 50/61",E280691500004020ED973CBD,200
2631,hosur_micro,"51/LD O",E280691500005020ED987CBB,200
2632,hosur_micro,"34/LD O",E280691500005020ED9424BC,200
2633,hosur_micro,"07/LD O",E280691500004020ED9338BE,25
2634,hosur_micro,"TN 70 AQ 8517",E280691500005020ED98E8BA,500
2635,hosur_micro,"BOV 51/61",E280691500004020ED9400BE,50
2637,hosur_micro,"TN 70 AQ 8512",E280691500005020ED9580BC,500
2638,hosur_micro,01/LD,E280691500004020ED9178BD,25
2639,hosur_micro,04/LD,E280691500004020ED94A0BB,200
2640,hosur_micro,"52/LD O",E2806894000A7006EF0188AF,200
2641,hosur_micro,50/LD,E280691500005020ED9240BB,25
2642,hosur_micro,"KA 41 A 2073",E280691500005020ED9684BD,500
2643,hosur_micro,02/LD,E280691500005020ED96C4BA,25
2644,hosur_micro,06/LD,E280691500005020ED9280BD,400
2645,hosur_micro,08/LD,E280691500005020ED93E8BD,200
2646,hosur_micro,"TN 70 AQ 8507",E280691500004020ED9250BE,500
2647,hosur_micro,03/LD,E280691500004020ED96CCBC,200
2648,thanjavur,"TN 49 CE 2664",E2806894000A6006EF06D5C2,3200
2650,hosur_micro,47/125,E280691500005020ED9128BC,200
2651,hosur_micro,7/61,E280691500005020ED943CBC,200
2652,hosur_micro,"39/LD O",E280691500004020ED97E4BD,200
2653,hosur_micro,"BOV 43/125",E280691500004020ED9868BC,200
2654,hosur_micro,"TN 70 AQ 8017",E280691500005020ED9824BA,500
2657,hosur_micro,39/125,E280691500004020ED91C0BE,200
2658,hosur_micro,"BOV 08/61",E280691500004020ED95D8BC,200
2659,hosur_micro,"TN 70 AQ 8022",E280691500004020ED987CBC,500
2661,hosur_micro,"TN 70 AQ 8078",E2806894000A6006EF087E62,500
2662,hosur_micro,"TN 70 AQ 8007",E2806894000A7006EF01CD20,500
2663,hosur_micro,"TN 70 AQ 8525",E280691500004020ED95E4BC,500
2664,hosur_micro,"BOV 104/125",E2806894000A7006EF07C1CD,200
2665,tambaram,"TN 11 AZ 8944",E2806894000A7006EF08298F,1350
2668,hosur_micro,14/LD,E280691500004020ED961CBB,200
2669,hosur_micro,16/LD,E280691500005020ED9290BE,200
2670,hosur_micro,13/LD,E280691500005020ED9140BD,200
2671,hosur_micro,11/LD,E280691500004020ED92E4BE,200
2672,hosur_micro,15/LD,E280691500004020ED97E0BA,200
2673,hosur_micro,17/LD,E280691500004020ED9698BB,200
2674,hosur_micro,18/LD,E280691500004020ED9448BB,200
2675,hosur_micro,"TN 70 AQ 8570",E2806894000A7006EF093983,500
2676,hosur_micro,12/LD,E280691500005020ED98F8BB,200
2677,hosur_micro,"TN 70 AQ 8560",E280691500005020ED9828BA,500
2678,hosur_micro,09/LD,E280691500004020ED991CBB,200
2679,hosur_micro,"KA 51 A  9884",E280691500005020ED93ACBE,500
2682,kumbakonam,"TN 06 AD 8658 (PVT)",E2806894000A7006EF06D18A,900
2684,kumbakonam_micro,"TN 18 R 0474 (GWCV)",E2806894000A7006EF094536,3400
2685,kumbakonam_micro,"TN 68 Z 3849(PVT)",E2806894000A7006EF09D11A,1200
2687,kumbakonam_micro,"TN 06 AF 1833(PVT)",E2806894000A6006EF066861,1050
2688,tambaram,"TN 64 AA 7506",E280691500005020ED98ECBB,1360
2689,kumbakonam_micro,"TN 06 AD 8658 (PVT)",E2806894000A7006EF06D18A,900
2690,kumbakonam_micro,"TN 06 AF 1868(PVT)",E20047067AA06426BBD7010F,1100
2691,tambaram_micro,"TN 64 AA 7506",E280691500005020ED98ECBB,1360
2692,hosur_micro,"TN 70 AQ 8456",E280691500005020ED92B0BE,500
2694,kumbakonam,"TN 06 AD 8672 (PVT)",E280691500004020ED9434BC,950
2701,aavin,"TN 37 DQ 7676",E280691500005020ED9324BE,50
2703,tambaram,"TN 12 BB 1810",E280691500004020ED97ACBD,3500
2704,kumbakonam,"TN 06 AD 8553 (PVT)",E2806894000A7006EF0848AA,900
2705,hosur_micro,"BOV 66/125",E2806894000A6006EF078A5F,200
2706,tambaram,"TN 11 AZ 8922",E280691500004020ED98ACBB,1250
2707,hosur_micro,"BOV 10/61",E2806894000A6006EF01A5EF,200
2708,kumbakonam,"Ward 20 (3)",E200470558306426A9B0010D,200
2709,kumbakonam,"Ward 20 (2)",E200470540806426A835010D,200
2710,kumbakonam,"TN 18 2895 (GWCV)",E2806894000A7006EF06C5BF,3300
2711,kumbakonam,"Ward 8 (47)",E2004704DF006426A21D010D,350
2713,kumbakonam,"Ward 20 (1)",E200470641206426B83F010D,200
2714,kumbakonam_micro,"TN 06 AD 8672 (PVT)",E280691500004020ED9434BC,950
2715,kumbakonam_micro,"TN 06 AD 8553 (PVT)",E2806894000A7006EF0848AA,900
2716,hosur_micro,10/LD,E280691500004020ED980CBB,200
2717,hosur_micro,"TN 70 AQ 8539",E2806894000A6006EF022116,500
2718,hosur_micro,"KA 51 V 3255",E2806894000A6006EF07F5F4,500
2719,hosur_micro,21/LD,E2806894000A6006EF04A8DD,500
2720,hosur_micro,"TN 70 AQ 8598",E2806894000A6006EF05EC3D,500
2721,hosur_micro,60/LD,E2806894000A7006EF062A7E,200
2722,hosur_micro,26/LD,E2806894000A7006EF08DA38,200
2723,hosur_micro,28/LD,E280691500004020ED958CBB,200
2724,hosur_micro,"48/LD ",E2806894000A7006EF01F069,200
2725,hosur_micro,"BOV 111/125",E2806894000A7006EF077970,200
2726,tambaram,"TN 18 CZ 5755",E2806894000A7006EF011DE2,3710
2728,kumbakonam,"TN 68 Q 3708",E200400073120085205040E7,3500
2729,hosur_micro,"ELECTRIC 58/LD",E2806894000A6006EF09B112,200
2730,hosur_micro,"BOV 53/125",E2806894000A6006EF0865DC,200
2731,hosur_micro,"BOV 19/61",E2806894000A6006EF092A13,200
2732,hosur_micro,43/LD,E2806894000A7006EF08D8F5,200
2733,hosur_micro,"42/LD ",E2806894000A7006EF029A88,200
2734,hosur_micro,"BOV 13/125",E280691500005020ED96C0BB,200
2735,hosur_micro,41/LD,E280691500004020ED958CBD,200
2736,thanjavur,"TN 49 BS 5925",E280691500005020ED9824BC,1100
2737,tambaram,"TN 85 H 4433",E2806894000A7006EF07D90B,1200
2738,tambaram,"TN 10 V 2046",E280691500005020ED9280BE,1175
2739,tambaram_micro,"TN 12 BB 1810",E2806894000A6006EF06D14B,3650
2740,tambaram_micro,"TN 10 V 2046",E280691500005020ED9280BE,1175
2741,tambaram_micro,"TN 18 CZ 5755",E2806894000A7006EF011DE2,3710
2742,tambaram_micro,"TN 11 AZ 8922",E280691500004020ED98ACBB,1250
2743,tambaram_micro,"TN 12 BB 1810",E280691500004020ED97ACBD,3500
2744,tambaram_micro,"TN 11 AZ 8944",E2806894000A7006EF08298F,1350
2745,tambaram_micro,"TN 20 BX 8430",E2806894000A5015691139AF,1085
2746,tambaram_micro,"TN 01 BE 6990",E280691500005020ED90CCBE,1900
2747,tambaram_micro,"TN 11 BD 7759",E2806894000A7006EF00B9E8,740
2748,tambaram_micro,"TN 11 BK 6630",E280691500005020ED96A0BB,1970
2749,tambaram_micro,TN03F6851,E280691500005020ED97DCBB,1150
2750,tambaram_micro,"TN 11 AY 9369",E2806894000A7006EF028608,1335
2751,tambaram_micro,"TN 11 BA 1845",E280691500004020ED95B8BC,1370
2752,tambaram_micro,"TN 11 BA 1845",E280691500005020ED9330BB,1370
2753,tambaram_micro,"TN 11 AH 5780",E280691500005020ED982CBB,1200
2754,tambaram_micro,"TN 09 DC 3819",E280691500005020ED97F0BC,1315
2755,tambaram_micro,"TN 11 BD 7662",E280691500004020ED9378BC,710
2756,tambaram_micro,"TN 11 BD 7333",E280691500004020ED92ECBC,710
2757,tambaram_micro,"TN 55 T 3298",E2806894000A7006EF064A3A,3680
2758,tambaram_micro,"TN 22 BV 8748",E280691500005020ED953CBB,1300
2759,tambaram_micro,"TN 69 BS 5166",E280691500005020ED9574BB,1240
2760,tambaram_micro,"TN 11 BA 1809",E2806894000A7006EF072A58,1330
2761,tambaram_micro,"TN 73 AE 3148",E280691500004020ED9780BA,3150
2762,tambaram_micro,"TN 11 AA 5220",E280691500005020ED928CBE,1130
2763,tambaram_micro,"TN 12 BB 1840",E280691500004020ED94CCBB,3670
2764,tambaram_micro,"TN 85 H 5117",E2806894000A6006EF03C1F1,1215
2765,tambaram_micro,"TN 11 BA 1873",E280691500004020ED92C0BE,1310
2766,tambaram_micro,"TN 85 H 4440",E280691500005020ED91A4BB,1200
2767,tambaram_micro,"TN 04 AC 7609",E2806894000A6006EF095158,1300
2768,tambaram_micro,"TN 04 AC 7609",E2806894000A7006EF0089AA,1300
2769,tambaram_micro,"TN 19 AP 8309",E2806894000A6006EF09AD51,3640
2770,tambaram_micro,"TN 09 DC 7449",E280691500005020ED93CCBB,1155
2771,tambaram_micro,"TN 20 AD 5900",E280691500005020ED92C8BD,1200
2772,tambaram_micro,"TN 11 AH 7962",E280691500005020ED9390BD,1125
2774,tambaram_micro,"TN 11 AK 5418",E2806894000A6006EF02ED23,1200
2775,tambaram_micro,"TN 11 AY 9357",E280691500005020ED98A0BC,1245
2776,tambaram_micro,"TN 11 AZ 8926",E2806894000A7006EF045A5C,1200
2777,tambaram_micro,"TN 11 AK 5420",E2806894000A7006EF079E26,1200
2778,tambaram_micro,"TN 38 DL 6991",E2806894000A7006EF099D41,9070
2779,tambaram_micro,"TN 11 AW 1207",E2806894000A7006EF0918FD,1190
2780,tambaram_micro,"TN 12 BB 1854",E2806894000A6006EF09313B,3370
2783,tambaram,"TN 11 AW 1207",E2806894000A6006EF01F568,1200
2788,hosur_micro,"TN 70 AQ 8043",E280691500004020ED9618BC,500
2789,hosur_micro,33/61,E280691500005020ED9220BE,200
2790,tambaram,"TN 11 BH 9750",E280691500004020ED93A8BD,1300
2791,tambaram,"TN 11 S 7065",E280691500005020ED9914BD,3500
2792,kousic_and_co,"Temp Vehicle",E280691500004020ED92B0C1,1500
2793,thanjavur,"TN 49 BR 6344",E280691500005020ED94B0BB,2500
2794,tambaram,"TN 31 BY 4316",E280691500004020ED96FCBC,3800
2795,kousic_and_co,"Kousic IWS RnD",E280691500005020ED9170B4,100
2796,tambaram,"TN 02 BH 6796",E280691500005020ED93D0BC,1160
2797,hosur_micro,5/61,E280691500005020ED9254A5,200
2798,hosur_micro,"Bov 13/61",E280691500005020ED972CBD,200
2799,hosur_micro,"BOV 65/125",E280691500004020ED92BCBC,200
2800,hosur_micro,"TN 70 AQ 8020",E28069952000400662D5666E,500
2802,hosur_micro,"BOV 55/125",E2806894000A6006EF02691F,200
2803,hosur_micro,"BOV 24/125",E2806894000A6006EF073CDF,200
2804,hosur_micro,"BOV 55/61",E280691500004020ED9414BB,200
2805,hosur_micro,37/61,E2806894000A7006EF07003C,200
2806,hosur_micro,54/61,E280691500004020ED9244BE,200
2807,hosur_micro,"53/LD O",E2806894000A6006EF097D93,200
2808,tambaram,"TN 11 BA 1829",E2806894000A6006EF01455C,1300
2809,tambaram,"TN 12 BB 1823",E280691500005020ED925CBC,3040
2810,kousic_and_co,"TN 56 RTS 001",E280691500004020ED992CBB,20
2811,hosur_micro,"BOV 85/125",E2806894000A7006EF02708C,200
2812,hosur_micro,KA.51.B.4614,E280691500005020ED98ACBA,500
2813,tambaram,"TN 22 AW 4315",E280691500004020ED96C0BA,1240
2814,hosur_micro,"TN 70 AQ 8076",E2806894000A6006EF06D0D5,1000
2815,kousic_and_co,"TN 33 BZ 6499",E280691500004020ED93E8BC,15230
2816,kousic_and_co,"TN 33 BQ 9747",E280691500005020ED94ECBD,13160
2817,kousic_and_co,"TN 33 BX 2099",E280691500005020ED98C0BA,15260
2818,kousic_and_co,"TN 33 BT 2199",E2801191A5040074235D2CCF,13520
2819,kousic_and_co,"TN 33 BT 2599",E280691500005020ED9774BA,15350
2820,kousic_and_co,"TN 33 BX 2299",E280691500004020ED922CBC,14500
2821,kousic_and_co,"TN 33 BX 9785",E280691500004020ED940CBE,12040
2822,kousic_and_co,"TN 33 BW 7099",E280691500005020ED98E0BB,15350
2824,hosur_micro,26/61,E280691500004020ED9354BD,200
2825,kousic_and_co,"TN 33 BR  4577",E280691500004020ED9778BB,10420
2826,kousic_and_co,"TN 33 BT 1699",E280691500005020ED922CBB,12900
2827,kousic_and_co,"TN 33 BX 4699",E280691500005020ED9294BD,15920
2828,kousic_and_co,"TN 33 AE 8490",E280691500004020ED95E4C1,8480
2829,kousic_and_co,"TN 33 BT 7140",E280691500005020ED95B0B3,16600
2830,kousic_and_co,"TN 33 BZ 8599",E280691500005020ED9850B6,14710
2831,kousic_and_co,"TN 33 BT 6628",E280691500004020ED92B4B4,8310
2832,hosur_micro,"KA 05 AG 9119",E280691500004020ED9214BE,500
2833,hosur_micro,"BOV 61/61",E280691500004020ED93F4BB,200
2834,hosur_micro,"BOV 28/125",E280691500005020ED914CBB,200
2835,kousic_and_co,"TN 33BW 6999",E280691500005020ED959CC0,15770
2836,tambaram,"TN 05 Y 9409",E280691500005020ED90D8BE,1290
2837,tambaram_micro,"TN 05 Y 9409",E280691500005020ED90D8BE,1290
2838,tambaram,"TN 64 AA 6655",E2806894000A7006EF07A0ED,1480
2839,rts_testing,"TN 56 RTS 002",E280691500004020ED9648B3,100
2840,rts_testing,testinghp,samplehpTEST1,10
2841,kousic_and_co,"TN 33 BT 0799",E280691500004020ED988CB6,8110
2842,kousic_and_co,"TN 33 BT 8399",E280691500005020ED91A0B3,14240
2843,kolathur,"Shiva testing ",E280691500004020ED95BCBB,10
2844,tambaram,"TN 11 BD 4664",E2806894000A7006EF00D9FC,700
2845,tambaram,"TN 12 BB 1840",E280691500005020ED97CCBA,3500
2846,kousic_and_co,"TN 33 CB 6099",E280691500005020ED93CCC0,15250
2847,tambaram,"TN 11 BD 7315",E280691500005020ED98BCBB,740
2848,tambaram,"TN 10 M 9074",E280691500004020ED9508BB,1100
2849,tambaram_micro,"TN 10 M 9074",E280691500004020ED9508BB,1100
2850,kousic_and_co,"TN 33 CB 6399",E280691500004020ED9670B4,16000
2852,kousic_and_co,"TN 33 B T 2199",E2801191A5040074235D2CCF,12850
2853,tambaram,"TN 47 BZ 9588",E280691500004020ED92D4BB,3280
2855,ourland,"TN 69 BT 2776 (O)",E2806894000A6006EF09A14A,3500
2856,kolathur,"TN 56 S 9722",E280691500005020ED98B0BB,10
2857,tambaram,"TN 22 AW 8210",E2806894000A7006EF07D510,1315
2858,kousic_and_co,"TN 33 CB 5288",E280691500005020ED9408C0,15100
2859,kolathur,"TN 48 AY 1005",E280691500004020ED9190BE,5000
2860,tambaram,"TN 11 BK 8002",E2806894000A6006EF0305AA,1990
2861,kolathur,"TN 11 F 2955",E280691500005020ED95ACBD,5100
2862,kolathur,"TN 11 AK 6597",E280691500004020ED97D4BD,12100
2863,kolathur,"TN70 L 9673",E280691500004020ED971CBC,11200
2864,kolathur,"TN 05 CL 5316",E280691500004020ED9620BB,11390
2865,kolathur,"TN 18 BM 7422",E280691500004020ED98C8BB,11180
2866,kolathur,"TN 22 DH 8222",E280691500004020ED9504BB,1300
2867,kolathur,"TN 69 BB 5499",E280691500005020ED90CCBD,10200
2868,kolathur,"TN 92 C 7683",E280691500004020ED90E0BD,12000
2869,kolathur,"TN 11 AJ 9290",E280691500004020ED9554BB,11200
2871,kolathur,"TN 14 T 9353",E280691500004020ED940CBD,11200
2872,kolathur,"TN 57 BU 3814",E280691500004020ED9254BC,11800
2874,kolathur,"TN 21 AW 5070",E280691500005020ED969CBD,8150
2875,kolathur,"TN 85 W 1713",E280691500005020ED973CBA,8650
2876,kolathur,"TN 48 AC 9588",E280691500005020ED9238BD,10200
2877,kolathur,"TN 11 AY 5899",E280691500004020ED9880BC,11500
2878,kolathur,"TN 21 BJ 0573",E280691500004020ED9250BD,11000
2879,kolathur,"TN48 AK 9886",E280691500004020ED94C8BC,10800
2880,kolathur,"TN 19 Q 1953",E280691500005020ED9278BC,10700
2881,kolathur,"TN 16 E 2336",E280691500004020ED9144BD,11200
2882,kolathur,"TN 19 R 6302",E280691500005020ED95E4BB,10100
2883,kolathur,"TN 66 D 9052",E280691500004020ED96E4BA,9800
2884,kolathur,"TN 22 CH 8743",E280691500004020ED9460BE,11200
2885,kolathur,"TN 63 AM 8195",E280691500005020ED97BCBD,12000
2886,kolathur,"TN 18 L 2695",E280691500004020ED9654BD,10200
2887,kolathur,"TN 11 BA 5077",E280691500005020ED9454BB,12400
2888,kolathur,"TN 11 T 7179",E280691500005020ED91A4BD,11400
2889,kolathur,"TN 22AU 7562",E280691500005020ED9220BB,10400
2890,kolathur,"TN 74 BB 3276",E280691500004020ED9670BB,11200
2891,kolathur,"TN 23 AH 4180",E280691500005020ED96F4BA,9500
2892,kolathur,"TN 85 L 6958",E280691500004020ED90DCBE,11000
2893,kolathur,"TN 61 R 7529",E280691500004020ED90E0BE,10200
2894,kolathur,"TN 19 P 3687",E280691500004020ED9918BA,11200
2895,kolathur,"TN 20 CF 7889",E280691500004020ED95F0BC,12200
2896,kolathur,"TN 11 AL 5393",E280691500005020ED96B4BB,11850
2897,kolathur,"TN 18 AC 1472",E280691500004020ED98E8BB,11500
2898,kolathur,"TN 22 CH 8734",E280691500004020ED9438BC,10200
2899,kolathur,"TN 11 AK 1500",E280691500005020ED9110BE,11200
2900,kolathur,"TN 11 AH 8696",E280691500005020ED921CBD,11400
2901,kolathur,"TN 22 DW 9406",E280691500004020ED9308BE,10000
2902,kolathur,"TN 11 AM 5259",E280691500005020ED971CBB,10200
